identifier,url,brightness,contrast
pressbook-wb-fools-for-scandal,https://archive.org/download/pressbook-wb-fools-for-scandal/page/n0_w250.jpg,149.327027203152,58.06187151003885
pressbook-wb-footlight-parade,https://archive.org/download/pressbook-wb-footlight-parade/page/n0_w250.jpg,93.09657638610774,57.85645833972843
pressbook-wb-footsteps-in-the-dark,https://archive.org/download/pressbook-wb-footsteps-in-the-dark/page/n0_w250.jpg,158.84155560565569,57.773094533777375
pressbook-wb-four-daughters,https://archive.org/download/pressbook-wb-four-daughters/page/n0_w250.jpg,151.75292080278115,69.29366328541369
pressbook-wb-four-mothers,https://archive.org/download/pressbook-wb-four-mothers/page/n0_w250.jpg,120.00823985154275,61.74860061970376
pressbook-wb-four-wives,https://archive.org/download/pressbook-wb-four-wives/page/n0_w250.jpg,145.7062965310053,62.270706649774475
pressbook-wb-fours-a-crowd,https://archive.org/download/pressbook-wb-fours-a-crowd/page/n0_w250.jpg,113.20060064113552,51.672041637365055
pressbook-wb-freshman-love,https://archive.org/download/pressbook-wb-freshman-love/page/n0_w250.jpg,152.14078085179554,84.30525355603044
pressbook-wb-friends-of-mr-sweeney,https://archive.org/download/pressbook-wb-friends-of-mr-sweeney/page/n0_w250.jpg,124.85757513795025,77.10881187698158
pressbook-wb-frisco-jenny,https://archive.org/download/pressbook-wb-frisco-jenny/page/n0_w250.jpg,210.8973460454597,50.366132351466455
pressbook-wb-frisco-kid,https://archive.org/download/pressbook-wb-frisco-kid/page/n0_w250.jpg,103.97565618260768,29.29662403153331
pressbook-wb-from-headquarters-1929,https://archive.org/download/pressbook-wb-from-headquarters-1929/page/n0_w250.jpg,171.6957767794713,80.08762146482282
pressbook-wb-from-headquarters-1933,https://archive.org/download/pressbook-wb-from-headquarters-1933/page/n0_w250.jpg,108.99558008315688,60.59745845599682
pressbook-wb-front-page-woman,https://archive.org/download/pressbook-wb-front-page-woman/page/n0_w250.jpg,151.4770630908332,67.02272035802159
pressbook-wb-frozen-river,https://archive.org/download/pressbook-wb-frozen-river/page/n0_w250.jpg,145.21821471791327,76.09884604576597
pressbook-wb-fugitive-in-the-sky,https://archive.org/download/pressbook-wb-fugitive-in-the-sky/page/n0_w250.jpg,194.33567801820905,68.98251710976386
pressbook-wb-g-men,https://archive.org/download/pressbook-wb-g-men/page/n0_w250.jpg,196.650895357381,57.515981575423346
pressbook-wb-gambling-lady,https://archive.org/download/pressbook-wb-gambling-lady/page/n0_w250.jpg,145.77539346096023,42.02888452179693
pressbook-wb-gambling-on-the-high-seas,https://archive.org/download/pressbook-wb-gambling-on-the-high-seas/page/n0_w250.jpg,174.08919251862514,73.9272636206416
pressbook-wb-garden-of-the-moon,https://archive.org/download/pressbook-wb-garden-of-the-moon/page/n0_w250.jpg,167.88273730903478,52.63937738875134
pressbook-wb-gentleman-jim,https://archive.org/download/pressbook-wb-gentleman-jim/page/n0_w250.jpg,130.17412573609246,35.87909465793836
pressbook-wb-gentlemen-are-born,https://archive.org/download/pressbook-wb-gentlemen-are-born/page/n0_w250.jpg,154.73941681947244,87.34777390669227
pressbook-wb-girl-missing,https://archive.org/download/pressbook-wb-girl-missing/page/n0_w250.jpg,186.53398906438522,58.95665474005177
pressbook-wb-girls-on-probation,https://archive.org/download/pressbook-wb-girls-on-probation/page/n0_w250.jpg,148.7343000133643,61.88417641949167
pressbook-wb-give-me-your-heart,https://archive.org/download/pressbook-wb-give-me-your-heart/page/n0_w250.jpg,187.71707906095267,54.961177684638294
pressbook-wb-go-into-your-dance,https://archive.org/download/pressbook-wb-go-into-your-dance/page/n0_w250.jpg,139.8509592707171,54.50505958396204
pressbook-wb-god-is-my-co-pilot,https://archive.org/download/pressbook-wb-god-is-my-co-pilot/page/n0_w250.jpg,176.44764639371127,64.12805828796047
pressbook-wb-gods-country-and-the-woman,https://archive.org/download/pressbook-wb-gods-country-and-the-woman/page/n0_w250.jpg,160.97351894940726,62.54727554029048
pressbook-wb-gods-gift-to-women,https://archive.org/download/pressbook-wb-gods-gift-to-women/page/n0_w250.jpg,157.16430261383593,55.62855866244939
pressbook-wb-going-highbrow,https://archive.org/download/pressbook-wb-going-highbrow/page/n0_w250.jpg,124.27224952810569,75.44309600532337
pressbook-wb-going-places,https://archive.org/download/pressbook-wb-going-places/page/n0_w250.jpg,156.4740964568405,80.84812585570792
pressbook-wb-going-wild,https://archive.org/download/pressbook-wb-going-wild/page/n0_w250.jpg,148.83722604633815,46.21134764883133
pressbook-wb-gold-diggers-in-paris,https://archive.org/download/pressbook-wb-gold-diggers-in-paris/page/n0_w250.jpg,146.11665075798317,83.1260613479422
pressbook-wb-gold-diggers-of-1933,https://archive.org/download/pressbook-wb-gold-diggers-of-1933/page/n0_w250.jpg,134.22702710172555,60.30534210862365
pressbook-wb-gold-diggers-of-1935,https://archive.org/download/pressbook-wb-gold-diggers-of-1935/page/n0_w250.jpg,138.22679101587045,58.830455055439636
pressbook-wb-gold-diggers-of-1937,https://archive.org/download/pressbook-wb-gold-diggers-of-1937/page/n0_w250.jpg,150.49551019866436,67.3807447029484
pressbook-wb-gold-dust-gertie,https://archive.org/download/pressbook-wb-gold-dust-gertie/page/n0_w250.jpg,181.54235478181658,49.86633798176528
pressbook-wb-gold-is-where-you-find-it,https://archive.org/download/pressbook-wb-gold-is-where-you-find-it/page/n0_w250.jpg,129.44044160919069,65.5027182624678
pressbook-wb-golden-dawn,https://archive.org/download/pressbook-wb-golden-dawn/page/n0_w250.jpg,150.6833717552745,52.81565682872925
pressbook-wb-goodbye-again,https://archive.org/download/pressbook-wb-goodbye-again/page/n0_w250.jpg,180.78060904498042,71.48262791731507
pressbook-wb-grand-slam,https://archive.org/download/pressbook-wb-grand-slam/page/n0_w250.jpg,204.055839081709,51.56564718871874
pressbook-wb-granny-get-your-gun,https://archive.org/download/pressbook-wb-granny-get-your-gun/page/n0_w250.jpg,151.70988255986464,55.75332390489054
pressbook-wb-green-light,https://archive.org/download/pressbook-wb-green-light/page/n0_w250.jpg,127.36142906985282,82.56363479463995
pressbook-wb-guns-of-the-pecos,https://archive.org/download/pressbook-wb-guns-of-the-pecos/page/n0_w250.jpg,183.65148131850705,72.7228774286453
pressbook-wb-happiness-ahead,https://archive.org/download/pressbook-wb-happiness-ahead/page/n0_w250.jpg,127.6693155292126,58.95540185401631
pressbook-wb-hard-to-get,https://archive.org/download/pressbook-wb-hard-to-get/page/n0_w250.jpg,126.68167098142546,52.5014180440437
pressbook-wb-hard-to-handle,https://archive.org/download/pressbook-wb-hard-to-handle/page/n0_w250.jpg,179.3863351187304,48.5978334384077
pressbook-wb-harold-teen,https://archive.org/download/pressbook-wb-harold-teen/page/n0_w250.jpg,186.99066260023397,38.20606956560173
pressbook-wb-havana-widows,https://archive.org/download/pressbook-wb-havana-widows/page/n0_w250.jpg,176.80339451140614,47.85952551787298
pressbook-wb-he-couldnt-say-no,https://archive.org/download/pressbook-wb-he-couldnt-say-no/page/n0_w250.jpg,194.75157098313497,53.534164314708455
pressbook-wb-he-was-her-man,https://archive.org/download/pressbook-wb-he-was-her-man/page/n0_w250.jpg,179.12268332412745,61.44817202206934
pressbook-wb-heart-of-the-north,https://archive.org/download/pressbook-wb-heart-of-the-north/page/n0_w250.jpg,172.69961939367272,66.29823833096846
pressbook-wb-hearts-divided,https://archive.org/download/pressbook-wb-hearts-divided/page/n0_w250.jpg,159.06309122927945,67.3411504685656
pressbook-wb-heat-lightning,https://archive.org/download/pressbook-wb-heat-lightning/page/n0_w250.jpg,150.41423903414878,39.14246353285926
pressbook-wb-hells-kitchen,https://archive.org/download/pressbook-wb-hells-kitchen/page/n0_w250.jpg,102.51900034720742,61.39631617905578
pressbook-wb-her-husbands-secretary,https://archive.org/download/pressbook-wb-her-husbands-secretary/page/n0_w250.jpg,193.0447504725766,50.11180220245677
pressbook-wb-her-kind-of-man,https://archive.org/download/pressbook-wb-her-kind-of-man/page/n0_w250.jpg,100.82508530937187,66.3720638200251
pressbook-wb-here-comes-carter,https://archive.org/download/pressbook-wb-here-comes-carter/page/n0_w250.jpg,102.30151928880284,63.694785605519634
pressbook-wb-here-comes-happiness,https://archive.org/download/pressbook-wb-here-comes-happiness/page/n0_w250.jpg,189.40729337181082,58.83535568671771
pressbook-wb-here-comes-the-navy,https://archive.org/download/pressbook-wb-here-comes-the-navy/page/n0_w250.jpg,170.68998862974175,72.29509518615026
pressbook-wb-heroes-for-sale,https://archive.org/download/pressbook-wb-heroes-for-sale/page/n0_w250.jpg,135.1613176856366,70.37178961955824
pressbook-wb-hi-nellie,https://archive.org/download/pressbook-wb-hi-nellie/page/n0_w250.jpg,163.14926996476606,52.70928630476711
pressbook-wb-high-pressure,https://archive.org/download/pressbook-wb-high-pressure/page/n0_w250.jpg,150.96299950227663,73.69706755134352
pressbook-wb-high-sierra,https://archive.org/download/pressbook-wb-high-sierra/page/n0_w250.jpg,187.8068102178703,70.20284859751371
pressbook-wb-highway-west,https://archive.org/download/pressbook-wb-highway-west/page/n0_w250.jpg,176.62148154149185,75.93964995474971
pressbook-wb-hollywood-canteen,https://archive.org/download/pressbook-wb-hollywood-canteen/page/n0_w250.jpg,159.03402473564154,66.74924860998615
pressbook-wb-hollywood-hotel,https://archive.org/download/pressbook-wb-hollywood-hotel/page/n0_w250.jpg,92.86349306095875,65.69591416137716
pressbook-wb-homicide,https://archive.org/download/pressbook-wb-homicide/page/n0_w250.jpg,178.17012227860138,71.24179667172808
pressbook-wb-honeymoon-for-three,https://archive.org/download/pressbook-wb-honeymoon-for-three/page/n0_w250.jpg,155.7523288101951,62.170721857060364
pressbook-wb-hot-heiress,https://archive.org/download/pressbook-wb-hot-heiress/page/n0_w250.jpg,163.49607698567465,46.048643323948596
pressbook-wb-hot-money,https://archive.org/download/pressbook-wb-hot-money/page/n0_w250.jpg,135.1540099030595,79.24239313346003
pressbook-wb-hotel-berlin,https://archive.org/download/pressbook-wb-hotel-berlin/page/n0_w250.jpg,150.88162339038306,61.90766649910577
pressbook-wb-housewife,https://archive.org/download/pressbook-wb-housewife/page/n0_w250.jpg,133.02017892392172,71.45675270299859
pressbook-wb-humoresque,https://archive.org/download/pressbook-wb-humoresque/page/n0_w250.jpg,191.91473256878174,67.48762922164453
pressbook-wb-i-am-a-fugitive-from-a-chain-gang,https://archive.org/download/pressbook-wb-i-am-a-fugitive-from-a-chain-gang/page/n0_w250.jpg,134.14898641399785,68.84073379873048
pressbook-wb-i-am-a-thief,https://archive.org/download/pressbook-wb-i-am-a-thief/page/n0_w250.jpg,154.47398475302165,75.10494954223428
pressbook-wb-i-found-stella-parish,https://archive.org/download/pressbook-wb-i-found-stella-parish/page/n0_w250.jpg,175.1530477395507,42.269415045838
pressbook-wb-i-like-your-nerve,https://archive.org/download/pressbook-wb-i-like-your-nerve/page/n0_w250.jpg,187.67926977083914,48.97221399744615
pressbook-wb-i-live-for-love,https://archive.org/download/pressbook-wb-i-live-for-love/page/n0_w250.jpg,220.82072961415378,39.900352374017274
pressbook-wb-i-loved-a-woman,https://archive.org/download/pressbook-wb-i-loved-a-woman/page/n0_w250.jpg,187.641211406936,66.84274019658251
pressbook-wb-i-married-a-doctor,https://archive.org/download/pressbook-wb-i-married-a-doctor/page/n0_w250.jpg,137.4090684327347,83.68596068389643
pressbook-wb-i-sell-anything,https://archive.org/download/pressbook-wb-i-sell-anything/page/n0_w250.jpg,138.47861875103922,73.75239051280062
pressbook-wb-i-was-framed,https://archive.org/download/pressbook-wb-i-was-framed/page/n0_w250.jpg,199.6998780694884,68.80652879356292
pressbook-wb-illicit,https://archive.org/download/pressbook-wb-illicit/page/n0_w250.jpg,196.59807108552016,36.75359392655715
pressbook-wb-in-caliente,https://archive.org/download/pressbook-wb-in-caliente/page/n0_w250.jpg,118.10064199920502,34.835494625551654
pressbook-wb-in-our-time,https://archive.org/download/pressbook-wb-in-our-time/page/n0_w250.jpg,134.6642714531674,70.81742199752188
pressbook-wb-in-this-our-life,https://archive.org/download/pressbook-wb-in-this-our-life/page/n0_w250.jpg,116.67043899154002,69.39852858213891
pressbook-wb-indianapolis-speedway,https://archive.org/download/pressbook-wb-indianapolis-speedway/page/n0_w250.jpg,128.6435293632794,62.126491733999664
pressbook-wb-invisible-stripes,https://archive.org/download/pressbook-wb-invisible-stripes/page/n0_w250.jpg,140.3893612250733,63.59708674846578
pressbook-wb-isle-of-fury,https://archive.org/download/pressbook-wb-isle-of-fury/page/n0_w250.jpg,139.34710643705935,41.61372910145886
pressbook-wb-it-all-came-true,https://archive.org/download/pressbook-wb-it-all-came-true/page/n0_w250.jpg,161.7836810983743,83.69733929070871
pressbook-wb-its-a-great-feeling,https://archive.org/download/pressbook-wb-its-a-great-feeling/page/n0_w250.jpg,193.3812253642143,64.48852130631568
pressbook-wb-its-love-im-after,https://archive.org/download/pressbook-wb-its-love-im-after/page/n0_w250.jpg,143.49045045319914,48.712630642031456
pressbook-wb-its-tough-to-be-famous,https://archive.org/download/pressbook-wb-its-tough-to-be-famous/page/n0_w250.jpg,141.89895719958372,64.99952742311275
pressbook-wb-ive-got-your-number,https://archive.org/download/pressbook-wb-ive-got-your-number/page/n0_w250.jpg,192.0697354941239,38.23519064120799
pressbook-wb-jailbreak,https://archive.org/download/pressbook-wb-jailbreak/page/n0_w250.jpg,120.04968069096147,67.83760487758884
pressbook-wb-janie,https://archive.org/download/pressbook-wb-janie/page/n0_w250.jpg,208.67837622449264,51.62785856622519
pressbook-wb-janie-gets-married,https://archive.org/download/pressbook-wb-janie-gets-married/page/n0_w250.jpg,159.32919589780002,44.25717745792573
pressbook-wb-jewel-robbery,https://archive.org/download/pressbook-wb-jewel-robbery/page/n0_w250.jpg,126.62654888240577,66.33791794873768
pressbook-wb-jezebel,https://archive.org/download/pressbook-wb-jezebel/page/n0_w250.jpg,188.68752139096972,61.394864171034364
pressbook-wb-jimmy-the-gent,https://archive.org/download/pressbook-wb-jimmy-the-gent/page/n0_w250.jpg,177.6953545701873,50.88144551353984
pressbook-wb-john-loves-mary,https://archive.org/download/pressbook-wb-john-loves-mary/page/n0_w250.jpg,192.7953987228913,65.87174149811868
pressbook-wb-johnny-belinda,https://archive.org/download/pressbook-wb-johnny-belinda/page/n0_w250.jpg,153.0406830771826,85.93725216326334
pressbook-wb-journal-of-a-crime,https://archive.org/download/pressbook-wb-journal-of-a-crime/page/n0_w250.jpg,131.52825269355202,74.90741295307026
pressbook-wb-juarez,https://archive.org/download/pressbook-wb-juarez/page/n0_w250.jpg,187.99394403683232,39.249911275663656
pressbook-wb-juke-girl,https://archive.org/download/pressbook-wb-juke-girl/page/n0_w250.jpg,137.15502286737333,68.11585467441326
pressbook-wb-june-bride,https://archive.org/download/pressbook-wb-june-bride/page/n0_w250.jpg,114.34177124860855,80.71980354968109
pressbook-wb-kansas-city-princess,https://archive.org/download/pressbook-wb-kansas-city-princess/page/n0_w250.jpg,148.6033587651377,71.44607836288588
pressbook-wb-key-largo,https://archive.org/download/pressbook-wb-key-largo/page/n0_w250.jpg,190.77487492075596,72.37472833877533
pressbook-wb-key-largo-and-treasure-of-sierra-madre-re-release,https://archive.org/download/pressbook-wb-key-largo-and-treasure-of-sierra-madre-re-release/page/n0_w250.jpg,182.81140080086672,70.0859076605056
pressbook-wb-kid-from-kokomo,https://archive.org/download/pressbook-wb-kid-from-kokomo/page/n0_w250.jpg,153.72034650993803,83.88636943466933
pressbook-wb-kid-galahad,https://archive.org/download/pressbook-wb-kid-galahad/page/n0_w250.jpg,167.63953605513868,72.27031359424764
pressbook-wb-kid-nightingale,https://archive.org/download/pressbook-wb-kid-nightingale/page/n0_w250.jpg,196.9630496337111,62.49349607287474
pressbook-wb-king-of-hockey,https://archive.org/download/pressbook-wb-king-of-hockey/page/n0_w250.jpg,195.43760886826433,66.36622505331621
pressbook-wb-king-of-the-lumberjacks,https://archive.org/download/pressbook-wb-king-of-the-lumberjacks/page/n0_w250.jpg,178.6416138877122,77.96555782599579
pressbook-wb-king-of-the-underworld,https://archive.org/download/pressbook-wb-king-of-the-underworld/page/n0_w250.jpg,130.27761971819476,77.1244684043455
pressbook-wb-kiss-in-the-dark,https://archive.org/download/pressbook-wb-kiss-in-the-dark/page/n0_w250.jpg,183.8277305693989,69.68103882527309
pressbook-wb-kiss-me-again,https://archive.org/download/pressbook-wb-kiss-me-again/page/n0_w250.jpg,186.4476946894393,47.79805479124864
pressbook-wb-kisses-for-breakfast,https://archive.org/download/pressbook-wb-kisses-for-breakfast/page/n0_w250.jpg,204.4710858704032,59.584572996818935
pressbook-wb-knockout,https://archive.org/download/pressbook-wb-knockout/page/n0_w250.jpg,192.53134831140042,68.38433109576182
pressbook-wb-knute-rockne-all-american,https://archive.org/download/pressbook-wb-knute-rockne-all-american/page/n0_w250.jpg,141.96972858803994,82.19941787630835
pressbook-wb-ladies-must-live,https://archive.org/download/pressbook-wb-ladies-must-live/page/n0_w250.jpg,207.94861843787083,55.97670219361151
pressbook-wb-ladies-they-talk-about,https://archive.org/download/pressbook-wb-ladies-they-talk-about/page/n0_w250.jpg,193.94160720488338,51.81744074956353
pressbook-wb-lady-gangster,https://archive.org/download/pressbook-wb-lady-gangster/page/n0_w250.jpg,185.65729644071152,56.85941280159861
pressbook-wb-lady-killer,https://archive.org/download/pressbook-wb-lady-killer/page/n0_w250.jpg,167.43603085252988,70.81963253323376
pressbook-wb-lady-with-red-hair,https://archive.org/download/pressbook-wb-lady-with-red-hair/page/n0_w250.jpg,186.1988609040336,74.19405476843129
pressbook-wb-land-beyond-the-law,https://archive.org/download/pressbook-wb-land-beyond-the-law/page/n0_w250.jpg,185.62137816771724,74.72014933956757
pressbook-wb-larceny-inc,https://archive.org/download/pressbook-wb-larceny-inc/page/n0_w250.jpg,162.84452623915286,70.8461817010553
pressbook-wb-law-of-the-tropics,https://archive.org/download/pressbook-wb-law-of-the-tropics/page/n0_w250.jpg,192.07366563314707,67.39493256982604
pressbook-wb-lawyer-man,https://archive.org/download/pressbook-wb-lawyer-man/page/n0_w250.jpg,139.6084841545824,79.3183256306624
pressbook-wb-life-begins,https://archive.org/download/pressbook-wb-life-begins/page/n0_w250.jpg,164.40617317484617,63.97462460072935
pressbook-wb-lights-of-new-york,https://archive.org/download/pressbook-wb-lights-of-new-york/page/n0_w250.jpg,150.64513712282812,76.9544719721485
pressbook-wb-lilac-time,https://archive.org/download/pressbook-wb-lilac-time/page/n0_w250.jpg,198.02162359928903,63.74041812351501
pressbook-wb-lilly-turner,https://archive.org/download/pressbook-wb-lilly-turner/page/n0_w250.jpg,160.67494438408713,38.37875121480199
pressbook-wb-little-big-shot,https://archive.org/download/pressbook-wb-little-big-shot/page/n0_w250.jpg,169.00212356233752,52.322496991402524
pressbook-wb-little-caesar,https://archive.org/download/pressbook-wb-little-caesar/page/n0_w250.jpg,185.99775535301745,64.14335638866318
pressbook-wb-little-miss-thoroughbred,https://archive.org/download/pressbook-wb-little-miss-thoroughbred/page/n0_w250.jpg,198.5811079789414,62.01255006619024
pressbook-wb-living-on-velvet,https://archive.org/download/pressbook-wb-living-on-velvet/page/n0_w250.jpg,164.1537136350128,59.58411038952852
pressbook-wb-local-boy-makes-good,https://archive.org/download/pressbook-wb-local-boy-makes-good/page/n0_w250.jpg,190.47970344055543,47.030425784060846
pressbook-wb-look-for-the-silver-lining,https://archive.org/download/pressbook-wb-look-for-the-silver-lining/page/n0_w250.jpg,184.87062706784423,68.15211884234036
pressbook-wb-love-and-learn,https://archive.org/download/pressbook-wb-love-and-learn/page/n0_w250.jpg,182.7519480789579,71.7036164683711
pressbook-wb-love-begins-at-20,https://archive.org/download/pressbook-wb-love-begins-at-20/page/n0_w250.jpg,111.74270696167513,79.67111462815869
pressbook-wb-love-honor-and-behave,https://archive.org/download/pressbook-wb-love-honor-and-behave/page/n0_w250.jpg,148.22137396243173,60.196418677957745
pressbook-wb-love-is-a-racket,https://archive.org/download/pressbook-wb-love-is-a-racket/page/n0_w250.jpg,166.78812695045082,60.34749653977416
pressbook-wb-love-is-on-the-air,https://archive.org/download/pressbook-wb-love-is-on-the-air/page/n0_w250.jpg,162.66062470987143,62.72402215486907
pressbook-wb-madame-dubarry,https://archive.org/download/pressbook-wb-madame-dubarry/page/n0_w250.jpg,131.75707288282354,61.25961037142349
pressbook-wb-make-your-own-bed,https://archive.org/download/pressbook-wb-make-your-own-bed/page/n0_w250.jpg,207.6204641585171,46.30981991481704
pressbook-wb-maltese-falcon,https://archive.org/download/pressbook-wb-maltese-falcon/page/n0_w250.jpg,186.94488657315438,70.05860805885085
pressbook-wb-man-hunt,https://archive.org/download/pressbook-wb-man-hunt/page/n0_w250.jpg,187.67819980661017,64.4718220215302
pressbook-wb-man-of-iron,https://archive.org/download/pressbook-wb-man-of-iron/page/n0_w250.jpg,119.81259347252916,62.99637470806254
pressbook-wb-man-to-man,https://archive.org/download/pressbook-wb-man-to-man/page/n0_w250.jpg,146.77768257704662,63.840394133281215
pressbook-wb-man-wanted,https://archive.org/download/pressbook-wb-man-wanted/page/n0_w250.jpg,135.30654791337372,53.45825570416766
pressbook-wb-mandalay,https://archive.org/download/pressbook-wb-mandalay/page/n0_w250.jpg,166.40520830004556,61.30295498041479
pressbook-wb-manhattan-parade,https://archive.org/download/pressbook-wb-manhattan-parade/page/n0_w250.jpg,164.99752481555618,60.82520375179802
pressbook-wb-manpower,https://archive.org/download/pressbook-wb-manpower/page/n0_w250.jpg,119.31904875629525,64.61780742821792
pressbook-wb-marked-woman,https://archive.org/download/pressbook-wb-marked-woman/page/n0_w250.jpg,184.3001003952874,72.40164618817732
pressbook-wb-marry-the-girl,https://archive.org/download/pressbook-wb-marry-the-girl/page/n0_w250.jpg,164.61628800725555,62.588269879241444
pressbook-wb-mary-janes-pa,https://archive.org/download/pressbook-wb-mary-janes-pa/page/n0_w250.jpg,164.09799030616801,77.26149407294663
pressbook-wb-mary-stevens-md,https://archive.org/download/pressbook-wb-mary-stevens-md/page/n0_w250.jpg,174.81530799368227,73.66884309481308
pressbook-wb-massacre,https://archive.org/download/pressbook-wb-massacre/page/n0_w250.jpg,133.22095060162047,62.16233838005116
pressbook-wb-maybe-its-love-1930,https://archive.org/download/pressbook-wb-maybe-its-love-1930/page/n0_w250.jpg,162.61725359313084,63.44410463331843
pressbook-wb-maybe-its-love-1935,https://archive.org/download/pressbook-wb-maybe-its-love-1935/page/n0_w250.jpg,110.45676727241478,70.76592340119917
pressbook-wb-melody-for-two,https://archive.org/download/pressbook-wb-melody-for-two/page/n0_w250.jpg,142.86314731669907,62.54020694121298
pressbook-wb-men-are-such-fools,https://archive.org/download/pressbook-wb-men-are-such-fools/page/n0_w250.jpg,173.69234115217517,91.06847451968287
pressbook-wb-men-in-exile,https://archive.org/download/pressbook-wb-men-in-exile/page/n0_w250.jpg,193.12299947610097,66.24476289799817
pressbook-wb-merry-wives-of-reno,https://archive.org/download/pressbook-wb-merry-wives-of-reno/page/n0_w250.jpg,139.3807686748835,76.61221431221753
pressbook-wb-midnight-alibi,https://archive.org/download/pressbook-wb-midnight-alibi/page/n0_w250.jpg,160.58550219048297,75.61785457099425
pressbook-wb-midnight-court,https://archive.org/download/pressbook-wb-midnight-court/page/n0_w250.jpg,148.3251117048706,83.40604452891806
pressbook-wb-mildred-pierce,https://archive.org/download/pressbook-wb-mildred-pierce/page/n0_w250.jpg,180.77806187657924,83.21054564553931
pressbook-wb-million-dollar-baby,https://archive.org/download/pressbook-wb-million-dollar-baby/page/n0_w250.jpg,183.20192401404762,71.50066127560629
pressbook-wb-misbehaving-ladies,https://archive.org/download/pressbook-wb-misbehaving-ladies/page/n0_w250.jpg,188.6935346706122,48.86868371872456
pressbook-wb-miss-pacific-fleet,https://archive.org/download/pressbook-wb-miss-pacific-fleet/page/n0_w250.jpg,148.45190027854392,61.293255375567014
pressbook-wb-miss-pinkerton,https://archive.org/download/pressbook-wb-miss-pinkerton/page/n0_w250.jpg,158.10491324016152,57.957215015898036
pressbook-wb-missing-witnesses,https://archive.org/download/pressbook-wb-missing-witnesses/page/n0_w250.jpg,158.1137618405176,61.62258869119635
pressbook-wb-moby-dick,https://archive.org/download/pressbook-wb-moby-dick/page/n0_w250.jpg,171.25248073599087,70.17243394070984
pressbook-wb-money-and-the-woman,https://archive.org/download/pressbook-wb-money-and-the-woman/page/n0_w250.jpg,193.70967948552428,71.13383747947732
pressbook-wb-moonlight-on-the-prairie,https://archive.org/download/pressbook-wb-moonlight-on-the-prairie/page/n0_w250.jpg,134.01133655340436,80.9677293431074
pressbook-wb-mothers-cry,https://archive.org/download/pressbook-wb-mothers-cry/page/n0_w250.jpg,189.50859159266568,46.853330377824044
pressbook-wb-mountain-justice,https://archive.org/download/pressbook-wb-mountain-justice/page/n0_w250.jpg,147.11041701045312,77.1470966921674
pressbook-wb-mr-chump,https://archive.org/download/pressbook-wb-mr-chump/page/n0_w250.jpg,171.69354474737156,82.85719899211288
pressbook-wb-mr-dodd-takes-the-air,https://archive.org/download/pressbook-wb-mr-dodd-takes-the-air/page/n0_w250.jpg,143.33577384682107,66.28933594251525
pressbook-wb-mr-skeffington,https://archive.org/download/pressbook-wb-mr-skeffington/page/n0_w250.jpg,199.58906361881404,64.0154637553386
pressbook-wb-murder-by-an-aristocrat,https://archive.org/download/pressbook-wb-murder-by-an-aristocrat/page/n0_w250.jpg,110.38166340501262,74.34269335215755
pressbook-wb-murder-in-the-air,https://archive.org/download/pressbook-wb-murder-in-the-air/page/n0_w250.jpg,147.66151174005492,95.3966701805381
pressbook-wb-murder-in-the-clouds,https://archive.org/download/pressbook-wb-murder-in-the-clouds/page/n0_w250.jpg,136.49973389152566,85.33047842476803
pressbook-wb-murder-on-the-waterfront,https://archive.org/download/pressbook-wb-murder-on-the-waterfront/page/n0_w250.jpg,178.31601026392565,63.898096461058394
pressbook-wb-my-bill,https://archive.org/download/pressbook-wb-my-bill/page/n0_w250.jpg,147.50449927734093,62.11970120291954
pressbook-wb-my-dream-is-yours,https://archive.org/download/pressbook-wb-my-dream-is-yours/page/n0_w250.jpg,211.83729892881937,50.72961299486864
pressbook-wb-my-four-years-in-germany,https://archive.org/download/pressbook-wb-my-four-years-in-germany/page/n0_w250.jpg,147.2298594716091,67.37182233093432
pressbook-wb-my-love-came-back,https://archive.org/download/pressbook-wb-my-love-came-back/page/n0_w250.jpg,208.30586485514775,46.419420715014134
pressbook-wb-my-past,https://archive.org/download/pressbook-wb-my-past/page/n0_w250.jpg,190.45848406862112,47.45789827073826
pressbook-wb-my-reputation,https://archive.org/download/pressbook-wb-my-reputation/page/n0_w250.jpg,133.13416861947366,54.18996725826839
pressbook-wb-my-wild-irish-rose,https://archive.org/download/pressbook-wb-my-wild-irish-rose/page/n0_w250.jpg,146.0257841399619,72.21143632804917
pressbook-wb-mystery-house,https://archive.org/download/pressbook-wb-mystery-house/page/n0_w250.jpg,193.79643769195073,46.25948864891501
pressbook-wb-nancy-drew-and-the-hidden-staircase,https://archive.org/download/pressbook-wb-nancy-drew-and-the-hidden-staircase/page/n0_w250.jpg,104.19809575185349,60.70283738037582
pressbook-wb-nancy-drew-detective,https://archive.org/download/pressbook-wb-nancy-drew-detective/page/n0_w250.jpg,155.45071402500815,60.56888082661084
pressbook-wb-nancy-drew-reporter,https://archive.org/download/pressbook-wb-nancy-drew-reporter/page/n0_w250.jpg,140.20678720628501,59.016313789501
pressbook-wb-nancy-drew-trouble-shooter,https://archive.org/download/pressbook-wb-nancy-drew-trouble-shooter/page/n0_w250.jpg,177.22614334432797,59.336518789634255
pressbook-wb-naughty-but-nice,https://archive.org/download/pressbook-wb-naughty-but-nice/page/n0_w250.jpg,119.54333496964915,80.49227141483584
pressbook-wb-navy-blues,https://archive.org/download/pressbook-wb-navy-blues/page/n0_w250.jpg,190.92832508991964,65.66041716964163
